season,player_id,sprint_speed
2021,621532,27.1
2021,624428,27.1
2021,649557,27.1
2021,665155,27.1
2021,640449,27.1
2021,665742,27.0
2021,571657,27.0
2021,570731,27.0
2021,624424,27.0
2021,671277,27.0
2021,641914,27.0
2021,657077,27.0
2021,642211,27.0
2021,665120,27.0
2021,621043,27.0
2021,650402,27.0
2021,596825,27.0
2021,642336,27.0
2021,493329,27.0
2021,656252,27.0
2021,643446,27.0
2021,545121,27.0
2021,605119,27.0
2021,665489,27.0
2021,600524,27.0
2021,656403,27.0
2021,660620,27.0
2021,676701,26.9
2021,642162,27.0
2021,602104,27.0
2021,663728,27.0
2021,656582,26.9
2021,661388,26.9
2021,624585,26.9
2021,608596,26.9
2021,605131,26.9
2021,518692,26.9
2021,622268,26.9
2021,656577,26.9
2021,605204,26.9
2021,591720,26.9
2021,660634,26.9
2021,591971,26.9
2021,501303,26.9
2021,592626,26.9
2021,663886,26.8
2021,642165,26.8
2021,650333,26.8
2021,663898,26.8
2021,664247,26.8
2021,620443,26.8
2021,542255,26.8
2021,593643,26.8
2021,606466,26.8
2021,518792,26.8
2021,666163,26.8
2021,643393,26.8
2021,606115,26.8
2021,656941,26.8
2021,543939,26.8
2021,543281,26.8
2021,596059,26.8
2021,503556,26.8
2021,553993,26.7
2021,543105,26.7
2021,657757,26.7
2021,592863,26.7
2021,543305,26.7
2021,462101,26.7
2021,571970,26.7
2021,543510,26.7
2021,621466,26.7
2021,666971,26.7
2021,640461,26.6
2021,475582,26.6
2021,664901,26.6
2021,650490,26.6
2021,500743,26.6
2021,518934,26.6
2021,663845,26.6
2021,488771,26.6
2021,621002,26.5
2021,547989,26.5
2021,649966,26.5
2021,656976,26.5
2021,641820,26.5
2021,643418,26.5
2021,593934,26.5
2021,664774,26.5
2021,474568,26.5
2021,613564,26.5
2021,663616,26.5
2021,608369,26.5
2021,592518,26.4
2021,670541,26.4
2021,608577,26.4
2021,647304,26.4
2021,542303,26.4
2021,683734,26.4
2021,592656,26.4
2021,518595,26.4
2021,656555,26.4
2021,624512,26.4
2021,606213,26.4
2021,622110,26.4
2021,606988,26.4
2021,670623,26.4
2021,545358,26.3
2021,502210,26.3
2021,572863,26.3
2021,621458,26.3
2021,543228,26.3
2021,592273,26.3
2021,656180,26.3
2021,519390,26.3
2021,642086,26.3
2021,502671,26.3
2021,642736,26.3
2021,459964,26.3
2021,605137,26.2
2021,622100,26.2
2021,641857,26.2
2021,595777,26.2
2021,605412,26.2
2021,605612,26.2
2021,660294,26.2
2021,641432,26.2
2021,623993,26.2
2021,592743,26.2
2021,643265,26.2
2021,571788,26.2
2021,643524,26.2
2021,516770,26.2
2021,571875,26.1
2021,446334,26.1
2021,605361,26.1
2021,456781,26.1
2021,614177,26.1
2021,543592,26.1
2021,502110,26.1
2021,467827,26.1
2021,664670,26.1
2021,521692,26.1
2021,643269,26.0
2021,572287,26.1
2021,543068,26.0
2021,543333,26.0
2021,624413,26.0
2021,425784,26.0
2021,641680,26.0
2021,600474,26.0
2021,443558,26.0
2021,641645,25.9
2021,621566,25.9
2021,520471,25.9
2021,605244,25.9
2021,572039,25.9
2021,656371,25.9
2021,553869,25.8
2021,573131,25.8
2021,669134,25.8
2021,543063,25.8
2021,608385,25.8
2021,669221,25.8
2021,664874,25.8
2021,506703,25.8
2021,664850,25.8
2021,680777,25.8
2021,457759,25.8
2021,488726,25.7
2021,592530,25.7
2021,570482,25.7
2021,572122,25.7
2021,572761,25.7
2021,571912,25.7
2021,608324,25.7
2021,668800,25.7
2021,607111,25.7
2021,608422,25.7
2021,547004,25.7
2021,660688,25.6
2021,501981,25.6
2021,474832,25.6
2021,641598,25.6
2021,621512,25.6
2021,608348,25.6
2021,519299,25.5
2021,608700,25.5
2021,596142,25.5
2021,663799,25.5
2021,571448,25.5
2021,607345,25.4
2021,641470,25.4
2021,650331,25.4
2021,593590,25.4
2021,543309,25.4
2021,628450,25.4
2021,543685,25.4
2021,596847,25.3
2021,664034,25.3
2021,476704,25.3
2021,553882,25.3
2021,519058,25.3
2021,571431,25.3
2021,624513,25.3
2021,656467,25.3
2021,543877,25.2
2021,458015,25.2
2021,519203,25.2
2021,605421,25.2
2021,642851,25.1
2021,650968,25.1
2021,642133,25.1
2021,596056,25.1
2021,444489,25.1
2021,543768,25.1
2021,467793,25.0
2021,596748,25.0
2021,592200,25.0
2021,452678,25.0
2021,642082,24.9
2021,607468,24.9
2021,600303,24.9
2021,572228,24.9
2021,455139,24.9
2021,605170,24.9
2021,668663,24.9
2021,594777,24.8
2021,665861,24.8
2021,519222,24.8
2021,543432,24.7
2021,547379,24.7
2021,672386,24.7
2021,519317,24.7
2021,595956,24.7
2021,527038,24.6
2021,435559,24.6
2021,518626,24.6
2021,624431,24.6
2021,595978,24.5
2021,519048,24.5
2021,596129,24.4
2021,571466,24.4
2021,542583,24.4
2021,457763,24.3
2021,453943,24.2
2021,488671,24.2
2021,553902,24.2
2021,607732,24.2
2021,595453,24.2
2021,408234,24.0
2021,592567,23.9
2021,467092,23.8
2021,455117,23.8
2021,506702,23.7
2021,518735,23.6
2021,645801,23.1
2021,425877,22.7
2021,467055,22.6
2021,405395,22.5
2022,682998,30.7
2022,642350,30.3
2022,677951,30.3
2022,607208,30.3
2022,669352,30.3
2022,641796,30.2
2022,622761,30.1
2022,664983,30.1
2022,669003,30.1
2022,592144,30.0
2022,642201,30.0
2022,641512,30.0
2022,665833,29.9
2022,665923,29.8
2022,666176,29.7
2022,677594,29.7
2022,641933,29.7
2022,656537,29.6
2022,681987,29.6
2022,542932,29.5
2022,642423,29.5
2022,596451,29.5
2022,663837,29.5
