season,game_pk,at_bat_index,original_runner_id,inning,half,batting_score_diff,outs,expected_future_pa,future_defensive_half_innings
2025,776949,23,669224,3,bottom,-3,0,3.0,6
2025,776964,44,502054,5,top,0,1,2.0,5
2023,718409,11,527038,2,bottom,0,0,3.0,7
2025,776812,7,687462,1,bottom,0,2,3.0,8
2025,776927,15,641857,2,bottom,3,1,3.0,7
2025,778291,70,665052,7,bottom,-3,2,1.0,2
2023,716614,15,669397,2,top,2,2,3.0,8
2023,716658,60,663527,7,bottom,3,2,0.0,2
2023,716726,67,667670,9,bottom,0,1,0.0,1
2023,716819,29,621566,5,top,-2,0,2.0,4
2023,716826,40,665923,6,top,-3,0,1.0,3
2023,716826,52,641313,7,bottom,3,0,1.0,2
2023,716829,43,624413,6,bottom,1,2,1.0,3
2023,716859,28,666134,4,top,-1,1,2.0,5
2023,716859,7,623993,1,bottom,1,1,3.0,8
2023,716885,26,543228,4,top,3,1,2.0,6
2025,778311,11,686948,2,top,1,1,3.0,7
2023,716601,42,663837,5,bottom,-1,0,2.0,4
2023,716747,14,677950,2,bottom,0,1,3.0,7
2023,716830,31,665161,4,top,2,1,4.0,6
2023,716885,58,664023,8,top,0,1,0.0,2
2023,716809,60,691023,7,bottom,-2,1,1.0,2
2023,716829,6,607043,1,bottom,0,1,3.0,8
2023,716863,10,545121,2,top,1,1,3.0,8
2023,716829,1,650859,1,top,0,0,3.0,9
2022,661366,24,605119,3,bottom,2,2,3.0,6
2022,661366,16,680814,2,bottom,2,2,3.0,7
2022,661374,64,624585,9,bottom,-1,1,0.0,0
2022,661374,6,542583,1,bottom,0,2,3.0,8
2022,661374,43,656555,7,top,-1,1,1.0,3
2022,661375,22,621563,3,bottom,0,2,3.0,8
2022,661375,67,665833,9,top,0,1,1.0,3
2022,661496,19,656941,3,top,1,2,2.0,6
2022,661504,46,545358,7,top,0,2,1.0,2
2022,661580,16,681082,2,bottom,-1,1,3.0,7
2022,661592,51,672832,6,top,0,0,1.0,3
2022,661593,63,596117,7,bottom,3,2,0.0,2
2022,661727,44,593428,6,top,-1,2,2.0,5
2022,661755,50,596146,7,bottom,-1,1,0.0,2
2022,661796,46,519317,7,top,0,0,2.0,3
2022,661829,53,669397,6,top,-3,1,1.0,4
2022,661763,24,543807,3,bottom,-1,0,2.0,6
2022,661796,14,606132,2,bottom,0,1,3.0,7
2022,661386,20,670032,3,top,-3,0,3.0,6
2024,747093,27,663586,4,bottom,0,1,2.0,6
2024,747120,5,592518,1,top,2,2,4.0,9
2024,747120,29,673490,4,top,3,0,3.0,6
2024,747133,19,668800,3,top,-3,1,3.0,7
2024,747142,44,621566,5,bottom,0,0,2.0,4
2024,747203,32,571912,5,top,0,2,1.0,4
2024,747203,49,672515,7,bottom,0,1,0.0,2
2025,776169,54,695681,7,bottom,-1,1,0.0,2
2025,776204,50,656716,7,top,-2,1,1.0,2
2025,776204,38,677587,5,bottom,1,1,1.0,4
2025,776210,44,676812,6,top,1,0,2.0,4
2025,776221,13,673490,2,bottom,0,0,4.0,7
2025,776273,64,669236,8,bottom,2,1,0.0,1
2025,776294,17,677942,2,bottom,-3,0,4.0,7
2025,776295,2,545361,1,top,0,1,3.0,8
2025,776338,43,650490,6,top,-2,0,2.0,4
2025,776347,47,679529,6,top,1,2,2.0,6
2025,776347,60,682985,8,top,0,0,1.0,4
2025,776347,22,650402,3,top,-2,2,3.0,9
2025,776210,24,677649,3,bottom,-1,1,2.0,6
2025,776210,28,676812,4,top,1,0,3.0,6
2024,747142,13,542303,2,bottom,0,2,4.0,7
2025,776210,23,677649,3,bottom,-1,0,2.0,6
2025,776251,24,689414,4,top,-1,1,4.0,9
2025,776347,3,678009,1,top,0,2,5.0,11
2025,776221,23,660670,3,bottom,1,0,4.0,6
2025,777196,21,696100,4,top,0,1,2.0,5
2025,777257,62,665742,8,bottom,1,2,0.0,1
2025,777291,8,642086,2,top,0,1,3.0,7
2025,777324,18,664056,3,top,-1,1,3.0,6
2025,777324,7,690993,1,bottom,0,2,4.0,8
2025,777371,32,682985,4,bottom,-3,2,2.0,5
2025,777371,50,671732,7,top,3,2,1.0,3
2025,777442,36,669242,5,bottom,-2,2,2.0,4
2025,777447,44,671056,6,top,-1,0,2.0,4
2025,777331,76,695578,8,top,1,1,1.0,2
2025,777345,44,676391,6,top,3,0,2.0,4
2025,777345,49,680776,6,bottom,-3,1,1.0,3
2025,777416,39,669242,5,bottom,-1,1,2.0,4
2025,777487,2,687263,1,top,0,1,4.0,11
2025,777442,18,669242,3,bottom,-1,1,3.0,6
2024,745265,53,621028,8,top,0,0,0.0,2
2024,745280,37,676475,4,top,1,2,2.0,6
2024,745295,60,666150,8,top,-3,0,0.0,1
2024,745327,31,663550,5,top,0,0,2.0,5
2024,745327,53,624585,7,bottom,-2,2,0.0,2
2024,745338,31,593160,4,top,0,1,2.0,5
2024,745338,52,573262,6,bottom,1,1,1.0,3
2024,745349,57,663647,8,top,-2,2,0.0,1
2024,745372,60,656305,8,top,1,0,0.0,2
2024,745412,35,663743,5,top,-2,2,1.0,4
2024,745425,8,595777,1,bottom,-2,2,2.0,8
2024,745465,32,669707,5,bottom,0,1,2.0,4
2024,745477,6,656582,1,bottom,0,2,3.0,8
2024,745482,64,691026,8,top,3,2,0.0,2
2024,745482,60,669261,7,bottom,-3,1,0.0,2
2024,745497,17,605141,3,top,0,0,2.0,6
2024,745497,27,518792,4,top,-1,0,2.0,5
2024,745147,65,669701,8,top,3,0,0.0,2
2024,745227,25,663728,4,bottom,0,1,2.0,5
2024,745270,59,664034,7,bottom,2,1,0.0,2
2024,745332,50,573262,7,bottom,-1,0,1.0,2
2024,745349,3,665833,1,top,0,2,3.0,8
2024,745499,5,621550,1,top,2,2,4.0,10
2024,745174,27,669357,4,bottom,-1,1,3.0,5
2024,745280,1,691026,1,top,0,0,4.0,9
2024,745317,65,596103,7,bottom,0,0,2.0,4
2024,745439,71,669134,9,bottom,-3,0,0.0,0
2024,745499,3,663538,1,top,0,2,4.0,10
2024,745327,26,572138,4,top,0,2,2.0,6
2024,745372,5,650333,1,bottom,0,0,4.0,8
2025,777818,37,663757,5,bottom,1,1,1.0,4
2025,777861,34,650489,4,bottom,2,2,2.0,5
2025,777870,31,553993,4,bottom,1,2,2.0,5
2025,777967,37,669707,5,bottom,0,1,2.0,4
2025,777967,60,663586,8,top,-3,2,0.0,2
2025,777977,11,677800,2,top,0,1,4.0,8
2025,777983,11,467793,2,bottom,0,0,3.0,7
2025,778056,64,682177,8,top,1,1,1.0,2
2025,778088,36,678391,5,bottom,0,1,1.0,4
2025,778107,42,682829,5,bottom,3,2,2.0,4
2025,778137,56,621566,7,top,2,1,1.0,3
2025,778186,33,664034,4,bottom,2,0,2.0,5
2025,778221,61,672359,9,top,2,1,0.0,1
2025,777870,30,553993,4,bottom,1,1,2.0,5
2025,777883,26,668930,3,bottom,-3,1,2.0,6
2025,777941,13,668227,2,bottom,1,0,3.0,7
2025,777941,9,641355,2,top,-1,1,4.0,8
2025,778088,26,502671,4,bottom,0,0,2.0,5
2025,778137,35,666160,4,bottom,0,0,2.0,5
2025,778225,34,664761,5,top,-2,1,2.0,4
2025,777950,44,457705,6,top,0,2,1.0,4
2025,777977,54,646240,7,top,3,1,1.0,3
2025,778134,63,575929,9,top,1,2,0.0,1
2023,718322,35,657757,4,bottom,-1,1,2.0,5
2023,718384,85,673490,8,bottom,1,0,0.0,1
2023,718386,51,570482,7,top,0,0,1.0,2
2023,718405,32,656716,4,bottom,3,2,3.0,5
2023,718447,53,656775,7,bottom,1,0,0.0,2
2023,718454,36,682928,5,top,-1,0,1.0,4
2023,718454,23,456781,3,bottom,-1,0,2.0,6
2021,632343,38,663586,5,top,0,2,3.0,6
2021,632357,61,593934,8,bottom,2,2,0.0,1
2021,632388,9,553993,1,bottom,3,2,4.0,8
2021,632545,49,543228,6,bottom,2,2,1.0,3
2021,632545,2,660162,1,top,0,1,3.0,8
2023,718387,25,663616,3,bottom,2,2,2.0,6
2023,718427,49,680777,6,bottom,2,1,1.0,3
2023,718454,2,600869,1,top,0,1,3.0,8
2021,632447,40,547180,6,top,2,1,2.0,4
2021,632480,9,646240,2,top,0,1,4.0,8
2021,632559,61,547989,7,bottom,1,1,1.0,2
2023,718386,21,687263,3,top,-1,1,2.0,6
2021,632545,14,543228,2,bottom,1,2,3.0,7
2023,718322,24,641313,3,bottom,0,0,3.0,6
2021,633731,43,500871,5,bottom,-1,2,2.0,5
2021,633735,77,606192,9,top,0,1,0.0,1
2021,633735,61,545341,7,top,1,1,1.0,3
2021,633748,11,572816,2,bottom,0,0,4.0,7
2021,633782,53,665862,6,bottom,2,2,0.0,3
2021,633782,17,645261,2,bottom,0,2,3.0,7
2021,633785,47,661388,6,top,1,1,1.0,4
2021,633785,61,547180,7,bottom,1,1,1.0,2
2021,633960,47,571875,5,bottom,1,1,1.0,2
2021,633982,31,592859,5,top,0,0,2.0,4
2021,634023,37,542340,5,bottom,0,0,1.0,4
2021,634023,42,453568,6,top,0,2,1.0,3
2021,634079,1,514888,1,top,0,0,4.0,8
2021,634079,27,663993,3,bottom,-3,1,3.0,6
2021,634079,8,641432,1,bottom,-2,0,4.0,8
2021,634091,18,518516,3,top,-1,2,3.0,6
2021,634163,4,660670,1,bottom,0,0,3.0,8
2021,634187,6,642708,1,bottom,0,2,4.0,8
2021,634238,26,645277,4,bottom,0,1,2.0,5
2021,634238,68,663586,9,bottom,-3,2,0.0,0
2021,633982,16,656775,3,top,1,1,3.0,6
2021,634003,49,607468,7,top,3,1,0.0,1
2021,634023,62,642086,8,bottom,2,2,0.0,1
2021,634091,17,518516,3,top,-1,1,3.0,6
2021,634164,22,643396,3,top,-1,1,2.0,6
2021,634231,12,624415,2,top,-1,2,4.0,8
2021,634023,12,663898,2,top,0,2,3.0,7
2021,632466,34,665120,3,bottom,1,0,2.0,6
2021,632477,34,657041,4,bottom,1,2,3.0,5
2021,632491,31,573262,4,bottom,1,0,2.0,5
2021,632540,26,516416,4,bottom,0,0,3.0,5
2021,632586,9,593934,2,top,0,0,3.0,8
2021,632586,11,596146,2,top,0,2,3.0,8
2021,632600,14,608701,2,top,-2,2,3.0,7
2021,632604,77,444876,9,bottom,-1,1,0.0,0
2021,632608,25,606132,3,bottom,-1,2,3.0,6
2021,632674,64,608369,8,bottom,2,2,0.0,1
2021,632678,64,663993,8,bottom,1,2,0.0,1
2021,632836,18,673357,3,top,0,0,4.0,9
2021,632932,52,543333,7,top,-2,0,1.0,3
2021,632466,2,543281,1,top,0,1,4.0,9
2021,632468,9,609275,1,bottom,2,2,3.0,8
2021,632534,69,666185,9,bottom,-2,1,0.0,0
2021,632678,32,606132,5,top,-1,1,2.0,4
2021,632836,61,622534,8,bottom,-2,0,1.0,3
2021,632874,41,622110,6,top,0,1,1.0,3
2021,632892,69,571718,8,bottom,3,1,0.0,1
2021,632912,46,624424,6,bottom,1,0,0.0,1
2021,632788,27,608070,3,bottom,0,2,3.0,6
2021,632580,27,493329,3,bottom,1,1,3.0,6
2021,632455,10,458015,2,bottom,0,0,3.0,7
2024,745909,34,665742,4,top,2,2,2.0,6
2024,746007,43,663728,6,top,0,2,1.0,4
2024,746007,75,686217,9,bottom,0,0,0.0,0
2024,746019,38,665052,6,bottom,0,1,2.0,4
2024,746072,59,686668,8,top,-1,2,0.0,1
2024,746072,62,605137,8,bottom,1,0,0.0,1
2024,746107,18,571970,2,bottom,-2,2,3.0,7
2024,746224,19,666176,3,bottom,-1,1,2.0,6
2024,745943,15,642731,3,top,0,1,3.0,6
2024,745985,48,663538,7,top,-2,0,1.0,2
2024,745985,17,663368,2,bottom,2,2,2.0,7
2024,746045,3,608701,1,top,0,2,4.0,9
2024,746115,2,607208,1,top,1,0,4.0,9
2024,746115,7,518692,1,bottom,0,1,3.0,8
2024,746145,9,666971,2,top,0,1,3.0,8
2024,746007,2,641487,1,top,0,1,4.0,9
2024,746045,2,608701,1,top,0,1,4.0,9
2023,717824,3,641487,1,top,0,2,4.0,8
2023,717824,57,687263,7,bottom,2,0,0.0,2
2023,717840,83,683146,9,top,1,1,0.0,2
2023,717892,30,518595,4,top,-2,1,3.0,6
2023,717922,23,677594,4,top,0,2,2.0,5
2023,717944,52,665019,7,top,-3,2,1.0,2
2023,717962,20,500871,3,bottom,0,2,2.0,6
2023,717977,63,682998,7,bottom,2,1,0.0,2
2023,717981,70,657077,9,top,-2,1,0.0,0
2023,717981,7,572233,1,bottom,2,1,3.0,8
2023,717984,73,687263,9,bottom,-2,2,0.0,0
2023,717985,18,671277,3,top,0,2,3.0,7
2023,718059,52,668715,6,bottom,-3,2,1.0,3
2023,718059,29,657557,4,top,1,1,2.0,6
2023,718104,9,660162,1,bottom,1,2,3.0,8
2023,717902,46,669016,6,top,1,1,2.0,4
2023,717918,7,657077,1,bottom,0,2,4.0,8
2023,717944,3,547180,1,top,0,2,3.0,8
2023,718059,47,680977,6,top,3,0,1.0,4
2023,717849,12,669720,2,top,-3,0,3.0,8
2023,717977,66,519058,8,top,-2,0,0.0,1
2025,777738,17,656716,2,bottom,-1,2,3.0,7
2025,777755,50,642715,7,top,-3,2,1.0,2
2025,777790,53,683002,8,top,0,2,0.0,2
2025,777790,62,656896,9,top,1,0,0.0,1
2025,777824,27,518692,4,bottom,-1,2,2.0,5
2025,777829,19,650489,3,bottom,0,1,2.0,6
2025,777851,36,596019,5,top,0,1,1.0,4
2025,777862,34,656716,5,top,-2,2,2.0,4
2025,777862,7,680977,1,bottom,1,2,4.0,8
2025,777953,3,680977,1,top,0,2,3.0,9
2025,777953,14,592206,2,bottom,0,2,3.0,7
2025,777953,33,624641,4,bottom,0,2,2.0,5
2025,777964,56,643376,7,bottom,-1,0,0.0,2
2025,777964,62,656555,8,top,2,2,0.0,2
2025,778007,11,657656,2,top,-1,1,3.0,7
2025,778007,66,664034,8,bottom,3,2,0.0,1
2025,778018,5,646240,1,bottom,0,1,3.0,8
2025,778018,36,608369,5,top,0,0,2.0,4
2025,777755,8,650402,1,bottom,0,2,3.0,8
2025,777964,28,666018,4,bottom,-1,0,2.0,5
2025,778077,20,682997,2,bottom,1,1,3.0,7
2025,778114,67,662139,8,bottom,0,0,1.0,2
2025,777824,48,672695,7,top,-2,0,1.0,2
2025,777830,34,683734,4,bottom,1,1,2.0,5
2025,777915,31,668227,4,bottom,2,0,2.0,5
2025,777964,7,666018,1,bottom,1,2,3.0,8
2025,778077,16,696285,2,top,0,2,4.0,8
2025,778010,12,668227,2,top,-3,0,4.0,8
2025,778018,27,641680,4,top,2,1,2.0,5
2025,778096,33,543760,5,bottom,-1,0,2.0,4
2023,718441,51,656716,7,top,2,1,1.0,3
2023,718446,29,681584,4,bottom,0,1,2.0,5
2023,718589,24,543592,3,bottom,-1,1,3.0,7
2023,718595,3,677951,1,top,0,2,4.0,9
2023,718608,2,608324,1,top,0,1,4.0,9
2023,718608,38,669261,5,bottom,-2,0,2.0,4
2024,744836,7,657041,1,bottom,0,1,5.0,10
2024,744836,16,660766,2,bottom,2,0,4.0,9
2023,718449,14,676694,2,top,0,1,2.0,7
2023,718589,12,572228,2,top,1,1,3.0,9
2023,718709,2,668939,1,top,0,1,4.0,9
2023,718766,9,665742,1,bottom,-2,1,3.0,8
2024,744932,1,457705,1,top,0,0,4.0,9
2024,744809,41,592450,5,top,-3,2,1.0,4
2024,744836,17,669222,2,bottom,2,1,4.0,9
2023,718582,14,575929,2,bottom,0,1,3.0,7
2023,718623,64,668804,8,bottom,2,2,0.0,1
2023,718692,32,593160,5,top,0,1,2.0,5
2023,718698,63,661388,7,bottom,0,2,0.0,2
2023,718717,10,677950,2,top,0,2,4.0,8
2023,718717,64,672695,8,top,0,1,0.0,2
2023,718735,41,642708,5,top,0,2,2.0,6
2024,744804,27,624585,4,top,-2,1,2.0,5
2024,744857,10,571657,2,top,1,2,3.0,7
2024,744857,34,608336,5,bottom,2,0,2.0,4
2024,744864,15,605141,2,top,3,1,4.0,8
2023,718675,51,543333,7,bottom,2,2,0.0,2
2023,718604,6,680757,1,bottom,0,1,4.0,8
2023,717587,63,545121,9,top,3,0,0.0,1
2023,717643,7,502110,1,bottom,1,2,3.0,8
2023,717789,14,681146,2,bottom,0,2,2.0,7
2023,717789,52,660644,7,top,-1,2,1.0,2
2023,717860,39,668472,6,top,-2,0,1.0,3
2023,717867,63,668939,8,top,1,2,1.0,3
2023,717898,69,663609,9,top,-1,1,0.0,0
2023,717967,61,668939,7,bottom,3,0,0.0,2
2023,717971,76,683734,9,bottom,-2,1,0.0,0
2023,717971,13,650859,2,top,3,0,3.0,8
2023,717584,12,665506,2,top,2,1,3.0,8
2023,717594,7,571970,2,top,0,0,3.0,8
2023,717635,19,607043,3,top,2,2,2.0,7
2023,717731,26,642731,4,top,0,2,4.0,8
2023,717789,21,675656,3,bottom,0,0,2.0,6
2023,717838,58,545361,7,bottom,2,1,0.0,2
2023,717867,48,647351,6,bottom,0,1,2.0,4
2023,717838,59,545361,7,bottom,2,2,0.0,2
2021,634352,43,546318,6,top,-2,2,1.0,5
2021,634352,68,571448,9,bottom,0,2,0.0,1
2021,634356,34,630105,5,top,-1,0,4.0,7
2021,634356,21,457759,3,bottom,2,0,4.0,8
2021,634384,68,673357,9,bottom,0,0,0.0,0
2021,634384,40,608336,6,top,0,2,1.0,4
2021,634386,59,657077,7,bottom,3,0,1.0,2
2021,634427,19,595751,2,bottom,-2,1,3.0,7
2021,634437,6,514917,1,bottom,0,1,3.0,8
2021,634501,74,641313,9,bottom,-2,2,0.0,0
2021,634630,76,643217,7,bottom,1,0,1.0,2
2021,634645,15,622682,2,bottom,2,1,3.0,7
2021,634645,29,592696,4,top,-3,1,2.0,5
2021,634361,29,572041,4,bottom,-1,0,2.0,5
2021,634427,54,595453,6,bottom,-3,0,1.0,3
2021,634437,31,640449,4,top,1,2,2.0,6
2021,634613,53,546990,7,top,-2,0,1.0,2
2022,661033,56,656775,7,top,-3,0,1.0,2
2021,634356,10,571970,2,bottom,0,0,5.0,9
2021,634361,8,571976,2,top,1,0,3.0,7
2021,634386,7,657077,1,bottom,-1,1,4.0,8
2021,634437,45,570482,6,top,2,0,1.0,4
2021,634444,45,452678,7,top,-3,0,2.0,4
2021,634444,10,444482,2,top,0,2,4.0,9
2021,634501,14,673357,2,bottom,1,2,3.0,7
2021,634613,44,595943,6,top,-1,2,1.0,3
2021,634352,3,664761,1,top,0,2,4.0,10
2021,634382,36,514888,4,bottom,3,2,2.0,5
2021,634605,3,514888,1,top,0,2,4.0,9
2025,777774,77,663728,9,top,0,2,0.0,1
2025,777804,50,609280,7,bottom,-1,2,1.0,2
2025,777815,27,656811,4,top,2,0,3.0,5
2025,777822,7,665161,1,bottom,-1,0,4.0,8
2025,777836,25,672580,4,top,1,2,2.0,5
2025,777986,34,683002,5,top,3,2,2.0,5
2025,777986,61,666176,8,bottom,-2,1,0.0,1
2025,778104,32,672569,4,top,-1,1,2.0,5
2025,778123,27,669242,3,bottom,3,1,3.0,6
2025,778142,29,670623,4,bottom,-3,2,2.0,5
2025,778146,28,691406,4,top,0,2,2.0,6
2025,778152,5,663697,1,bottom,0,0,4.0,8
2025,778163,58,681624,7,bottom,-1,1,1.0,2
2025,778172,9,666018,2,top,0,2,3.0,8
2025,777803,7,686948,1,bottom,0,1,4.0,8
2025,777804,3,656941,1,top,1,1,3.0,9
2025,777836,62,642715,8,bottom,1,0,0.0,1
2025,777981,40,802415,5,bottom,0,1,1.0,4
2025,778142,48,700242,7,top,-1,1,1.0,2
2025,778172,8,666018,2,top,0,1,3.0,8
2025,777815,45,663624,6,top,1,0,2.0,3
2025,777948,80,514888,9,bottom,-2,0,0.0,0
2025,777986,57,663624,8,top,2,2,1.0,2
2025,777836,6,527038,1,bottom,0,1,3.0,8
2022,662891,30,545341,4,bottom,0,0,2.0,5
2022,662893,52,571912,6,top,1,1,1.0,4
2022,662934,7,592178,1,bottom,0,2,4.0,8
2022,662944,50,571912,7,bottom,1,2,0.0,2
2022,663006,47,571657,6,bottom,-1,2,1.0,3
2022,663024,52,596059,7,top,-1,2,1.0,2
2022,663065,37,458015,5,bottom,2,2,1.0,2
2022,663073,17,663845,3,top,0,0,3.0,7
2022,663085,29,668715,4,bottom,-1,0,3.0,5
2022,663087,19,595978,3,bottom,0,2,2.0,6
2022,663107,32,669222,5,bottom,1,2,2.0,4
2022,662858,32,571912,5,top,2,1,2.0,5
2022,662863,5,640457,1,bottom,0,1,3.0,8
2022,662863,45,646240,7,top,0,1,1.0,2
2022,662891,42,502671,6,top,0,0,2.0,3
2022,663085,57,656308,7,top,3,1,1.0,3
2022,662863,13,605612,2,bottom,1,0,3.0,7
2022,662863,34,571466,5,bottom,0,1,2.0,4
2022,662915,4,682985,1,bottom,0,0,4.0,8
2022,662687,12,457759,2,bottom,-1,0,3.0,7
2021,633850,76,663898,9,bottom,-3,2,0.0,0
2021,633889,33,642221,4,top,2,1,2.0,6
2021,633891,5,593160,1,bottom,0,0,4.0,8
2021,634017,48,553993,6,bottom,0,2,1.0,3
2021,634033,63,666158,8,bottom,2,2,0.0,1
2021,634063,3,624413,1,top,0,2,4.0,9
2021,634130,6,668942,1,bottom,0,2,3.0,8
2021,634174,50,657011,6,bottom,3,2,1.0,3
2021,634223,13,571448,2,bottom,0,0,3.0,7
2021,634245,7,572816,1,bottom,0,2,3.0,8
2021,633884,10,606213,2,top,-2,1,3.0,7
2021,634063,10,621512,2,top,0,2,3.0,8
2021,634153,15,641680,3,top,0,1,2.0,6
2021,634239,20,624413,3,top,3,1,2.0,5
2021,634158,1,669242,1,top,0,0,4.0,9
2021,634158,73,444489,9,bottom,-2,0,0.0,0
2021,634174,34,657011,4,bottom,2,2,2.0,5
2021,633889,57,572039,7,bottom,-2,1,1.0,2
2025,776379,37,701762,4,bottom,-1,1,2.0,5
2025,776418,20,694671,3,bottom,1,1,2.0,6
2025,776470,47,687231,7,top,-2,1,1.0,2
2025,776475,46,664034,6,top,1,0,2.0,4
2025,776483,27,575929,4,bottom,-1,1,1.0,5
2025,776498,49,695734,7,bottom,2,1,0.0,2
2025,776498,9,681393,2,top,0,2,3.0,7
2025,776528,13,624428,2,bottom,0,2,2.0,7
2025,776585,40,620443,5,bottom,-2,0,2.0,4
2025,776686,1,663457,1,top,0,0,4.0,9
2025,776686,19,575929,3,top,3,0,3.0,7
2025,776686,10,695336,2,top,1,0,4.0,8
2025,776711,41,642715,6,bottom,0,1,1.0,3
2025,776372,19,678894,3,top,0,0,3.0,6
2025,776416,70,669477,9,top,-1,0,0.0,0
2025,776498,8,681393,2,top,0,1,3.0,7
2025,776585,3,547180,1,top,0,2,4.0,9
2025,776692,27,572233,4,top,0,0,2.0,5
2025,776421,9,700932,2,top,0,0,3.0,8
2021,633076,65,591720,9,top,0,2,0.0,1
2021,633113,1,543939,1,top,0,0,4.0,9
2021,633163,44,547989,6,top,-1,2,1.0,3
2021,633168,62,547180,7,bottom,-1,2,1.0,2
2021,633378,4,605137,1,top,1,2,4.0,9
2021,633378,52,595777,5,bottom,0,2,1.0,4
2021,633401,29,543877,4,top,1,2,3.0,9
2021,633401,76,656305,9,bottom,0,0,1.0,3
2021,633420,66,605612,8,bottom,-2,2,0.0,1
2021,633076,40,547180,6,top,-1,0,1.0,4
2021,633198,51,593428,7,bottom,-3,1,1.0,2
2021,633250,40,606115,5,bottom,-3,1,1.0,2
2021,633378,37,444876,4,top,2,1,2.0,6
2021,633401,36,571771,5,top,1,1,3.0,8
2021,633420,8,668731,1,bottom,-2,1,4.0,8
2021,633133,54,592743,7,bottom,2,0,2.0,3
2021,633153,16,602104,2,bottom,-3,2,3.0,7
2021,633401,64,593428,8,top,2,2,1.0,5
2024,746327,25,657757,4,top,-1,1,2.0,5
2024,746328,6,686469,1,bottom,0,2,3.0,8
2024,746328,59,521692,8,bottom,0,1,0.0,1
2024,746328,48,673357,7,top,0,2,1.0,2
2024,746412,15,676801,2,bottom,1,2,3.0,7
2024,746439,37,595879,5,bottom,1,0,2.0,4
2024,746439,72,672580,9,top,1,2,0.0,1
2024,746439,21,677951,3,top,-1,2,3.0,7
2024,746495,61,678662,7,bottom,-1,0,1.0,2
2024,746495,50,665877,6,top,1,0,1.0,3
2024,746544,9,663898,1,bottom,3,1,4.0,8
2024,746544,37,663697,5,top,-2,0,3.0,5
2024,746570,3,593871,1,top,0,2,4.0,9
2024,746575,47,678662,6,bottom,3,0,1.0,3
2024,746596,26,665926,3,bottom,1,2,3.0,6
2024,746369,27,669701,4,top,0,1,3.0,7
2024,746439,38,595879,5,bottom,1,1,2.0,4
2024,746442,31,666023,5,top,2,0,2.0,5
2024,746501,36,669911,5,bottom,-3,0,2.0,4
2024,746596,29,657557,4,top,-1,1,3.0,6
2024,746638,51,628451,6,top,1,1,1.0,4
2024,746638,45,668723,5,top,1,2,2.0,5
2024,746369,60,694671,8,top,0,0,1.0,3
2024,746618,22,630105,4,top,0,0,2.0,5
2024,746638,30,668723,3,top,0,1,3.0,7
2023,716493,59,669261,7,top,3,2,1.0,3
2023,716567,26,641355,4,top,-3,2,2.0,5
2023,716621,43,656811,5,bottom,-1,2,1.0,4
2023,716639,21,650489,3,bottom,0,1,3.0,6
2023,716693,12,664034,2,top,-1,1,4.0,8
2023,716735,7,670541,1,bottom,1,2,3.0,8
2023,716772,28,663993,4,bottom,1,2,2.0,5
2023,716846,56,664702,7,top,-2,1,0.0,2
2023,716874,44,474832,6,top,-2,2,1.0,3
2023,716909,40,669394,6,top,1,2,1.0,3
2023,716918,49,605170,6,top,2,2,2.0,4
2023,716567,41,663538,6,top,-3,1,1.0,3
2023,716603,19,660670,3,top,1,1,3.0,7
2023,716846,8,543807,1,bottom,0,2,3.0,8
2023,716931,9,572233,2,top,0,1,4.0,8
2023,716935,67,662139,9,top,1,0,0.0,1
2023,716935,9,672386,2,top,0,1,3.0,8
2023,716734,12,663837,2,top,-2,0,3.0,8
2023,716931,1,682998,1,top,0,0,4.0,9
2023,716577,3,665161,1,top,0,2,3.0,8
2021,632238,22,669242,3,bottom,1,1,2.0,4
2021,632238,29,602922,4,bottom,1,1,1.0,3
2021,632325,42,571976,5,bottom,-3,0,2.0,4
2021,632413,79,592885,9,bottom,-2,2,0.0,0
2021,632493,34,624503,4,bottom,1,2,1.0,3
2021,632501,75,657041,8,top,-3,0,0.0,1
2021,632524,64,664034,8,bottom,-3,1,0.0,1
2021,632693,36,656896,5,top,-1,2,2.0,4
2021,632726,4,592206,1,top,1,2,3.0,9
2021,632726,16,543243,3,top,1,0,2.0,7
2021,632297,54,621035,6,bottom,-1,1,1.0,3
2021,632524,16,642165,3,top,1,1,3.0,7
2021,632626,36,516416,5,top,2,1,1.0,4
2021,632661,80,573131,9,bottom,-3,1,0.0,0
2021,632725,11,572228,2,top,0,1,4.0,8
2021,632501,5,660294,1,bottom,0,1,4.0,8
2021,632554,44,624585,5,bottom,-1,1,2.0,4
2021,633812,19,666915,3,top,-1,1,3.0,8
2021,633840,64,547989,7,bottom,-1,0,1.0,2
2021,633847,40,602074,5,bottom,2,2,1.0,4
2021,633865,39,553869,4,bottom,-3,2,2.0,5
2021,633865,1,592192,1,top,0,0,4.0,9
2021,634008,37,488726,5,top,-2,2,3.0,6
2021,634016,8,453568,1,bottom,0,2,3.0,8
2021,634030,25,660162,4,top,-1,0,2.0,6
2021,634084,28,572122,4,bottom,1,0,2.0,5
2021,634119,48,545341,6,bottom,1,2,1.0,3
2021,634122,6,571970,1,bottom,0,1,3.0,8
2021,634122,36,641154,5,top,-2,0,2.0,5
2021,634129,32,614177,4,bottom,0,1,2.0,6
2021,634129,18,425784,2,bottom,0,2,3.0,8
2021,634135,6,572122,1,bottom,0,2,3.0,8
