season,runner_id,catcher_id,pop_time,pop_n,sprint_speed,caught
2025,702616,660688,2.0,42,28.6,0
2025,695578,624431,2.0,47,27.8,0
2025,664913,689414,2.0,38,27.7,0
2025,621438,680779,1.89,25,29.3,0
2025,677951,686780,1.93,52,30.2,0
2025,647304,607732,2.0,36,24.4,0
2025,683002,680862,2.0,9,28.5,0
2025,678894,672275,1.86,44,29.2,0
2025,665926,673237,1.95,72,28.0,1
2025,602104,681351,2.0,50,27.0,0
2025,641343,669257,1.94,53,27.1,0
2021,642201,642336,1.94,17,30.4,1
2021,657656,519390,2.09,18,27.6,0
2021,624428,575929,1.91,37,27.1,0
2021,621020,663886,1.97,22,28.3,0
2023,666624,672515,1.9,33,28.6,0
2021,595281,641470,2.02,30,29.2,1
2021,592696,669257,1.96,56,27.4,0
2021,605141,518595,2.03,14,27.2,0
2022,642201,435559,2.07,16,30.0,0
2022,664056,553882,2.01,23,29.1,0
2022,596146,543877,1.94,37,27.8,0
2022,664913,572287,2.03,13,27.8,0
2022,543807,543877,1.94,37,28.3,0
2022,669289,663728,1.99,47,27.0,0
2022,662139,663698,1.97,22,28.0,0
2023,664702,663728,1.96,66,29.2,0
2023,680574,575929,1.93,34,29.0,1
2023,668227,641680,1.97,57,28.4,0
2023,668227,641680,1.97,57,28.4,0
2023,673357,543877,1.95,35,28.7,0
2023,680776,682626,1.94,57,29.5,0
2023,682985,686676,1.91,17,28.1,0
2023,664023,571912,1.93,36,27.7,0
2023,664056,575929,1.93,34,28.8,0
2023,444482,660688,2.06,64,27.0,0
2023,640492,669127,1.9,68,29.6,0
2023,661388,665804,1.98,17,26.5,0
2023,682998,592663,1.83,50,30.1,0
2023,666971,592663,1.83,50,27.1,0
2024,665750,673237,1.97,73,28.5,0
2024,678009,669127,1.91,70,29.3,0
2024,642180,543228,1.98,12,28.7,1
2024,641355,661388,1.96,58,28.4,0
2024,681082,592200,2.0,31,29.1,0
2024,641584,671056,1.99,28,28.3,0
2024,672284,672515,1.89,26,27.9,0
2024,666139,669224,1.98,45,28.4,0
2024,502054,521692,2.01,24,27.2,1
2024,686668,680728,2.04,13,29.3,0
2024,677587,669224,1.98,45,26.8,0
2025,668930,645444,2.0,25,28.9,0
2025,691026,624431,2.0,47,28.4,0
2025,682829,650968,2.0,24,29.1,0
2025,670764,592663,1.86,50,28.2,0
2025,666023,669257,1.94,53,27.0,1
2025,677594,668670,1.95,20,29.2,1
2025,671289,686780,1.93,52,28.5,0
2025,665742,592663,1.86,50,25.8,0
2025,672724,673237,1.95,72,29.2,0
2025,680869,665966,1.92,63,28.0,0
2025,694671,605170,2.05,28,28.9,0
2025,677649,605170,2.05,28,28.8,0
2021,607043,553882,2.0,47,28.9,1
2021,500743,605170,2.02,28,26.6,0
2021,645277,593590,1.9,7,28.4,0
2022,672695,455117,1.92,40,27.3,0
2022,665862,660688,2.0,46,29.3,1
2022,665862,660688,2.0,46,29.3,1
2022,660644,668939,1.93,24,28.5,1
2022,592663,660688,2.0,46,28.7,0
2022,677951,641680,1.99,46,30.3,0
2022,669743,595751,1.89,16,28.4,0
2022,676801,669127,1.93,14,28.6,0
2023,677951,543510,2.01,25,30.5,1
2023,672478,455117,1.93,55,25.3,1
2023,656716,518735,2.08,69,28.5,0
2023,607054,673237,1.9,35,28.0,0
2023,660670,682626,1.94,57,28.0,0
2023,665926,657136,1.92,60,29.2,1
2023,572191,642336,1.95,24,28.7,0
2023,686668,657136,1.92,60,29.9,0
2023,543760,455117,1.93,55,28.7,1
2023,666160,643376,1.99,30,28.6,0
2023,623205,650907,1.87,11,28.4,0
2023,686823,668939,1.91,51,28.3,0
2023,660670,592663,1.83,50,28.0,0
2024,696285,641680,1.98,70,29.7,1
2024,668930,686780,1.93,39,29.3,0
2024,663656,669224,1.98,45,26.0,0
2024,666397,663728,1.95,70,26.7,0
2024,453568,669257,1.94,57,27.4,1
2024,543510,656577,1.96,26,25.1,0
2024,670032,668670,1.93,30,27.1,0
2024,592206,645305,1.96,18,27.4,0
2024,596019,673237,1.97,73,27.6,0
2024,593160,518595,1.98,37,29.0,0
2024,694192,680777,1.93,40,29.7,0
2024,683011,592663,1.85,39,28.6,0
2024,665161,657136,1.95,46,29.8,0
2024,681297,669257,1.94,57,28.2,1
2024,664238,656577,1.96,26,28.0,1
2024,683083,663743,1.93,60,29.5,0
2025,678882,543309,2.03,45,29.1,0
2025,663604,607732,2.0,36,30.1,0
2025,687597,642851,1.96,19,28.7,0
2025,679032,661388,1.96,46,30.1,0
2025,691176,669257,1.94,53,28.7,0
2025,671218,682663,1.99,53,27.5,0
2025,676694,543877,1.94,39,28.2,0
2025,666134,663728,1.97,55,27.6,0
2025,682657,680862,2.0,9,27.7,0
2025,647304,543309,2.03,45,24.4,0
2025,678011,656180,1.93,35,26.7,0
2025,682641,661388,1.96,46,27.4,0
2025,500743,672275,1.86,44,25.9,0
2025,665833,656180,1.93,35,29.2,0
2025,677649,682626,1.93,35,28.8,0
2025,677950,681508,1.98,14,28.3,0
2021,592663,624513,2.01,28,28.8,0
2021,571976,457763,2.0,26,28.3,1
2021,598265,661388,2.01,11,27.2,0
2021,663656,641680,1.99,25,27.4,0
2021,669016,669221,1.9,31,29.1,0
2021,593871,467092,2.01,12,27.9,0
2021,596146,595978,1.95,27,27.4,0
2021,645277,553869,1.95,20,28.4,1
2021,665750,600474,1.97,23,29.7,0
2022,670768,605170,2.01,34,28.2,1
2022,677594,669087,2.0,11,29.7,0
2022,542932,596117,1.91,17,29.5,0
2022,643396,455117,1.92,40,28.4,1
2022,592626,645444,1.94,11,26.0,0
2022,542364,663698,1.97,22,27.1,0
2022,642715,519222,2.08,18,27.8,0
2023,664983,543592,1.97,28,30.0,1
2023,645302,681351,2.09,20,28.0,0
2023,608671,521692,1.98,26,29.0,0
2023,621028,518735,2.08,69,28.0,0
2023,608701,668800,2.01,33,27.1,0
2023,678662,682626,1.94,57,28.1,0
2023,594807,543309,1.98,43,27.6,0
2023,592518,553869,1.93,51,26.3,1
2023,677951,543877,1.95,35,30.5,0
2023,681082,666310,1.94,44,28.8,0
2023,657136,553882,2.0,25,28.3,0
2023,680777,666023,1.93,27,26.5,0
2023,595879,663743,2.01,44,28.1,0
2023,645277,641511,1.99,27,27.6,0
2023,672695,543228,1.99,45,27.2,1
2023,660670,592663,1.83,50,28.0,0
2023,502054,669257,1.91,56,27.8,0
2024,680776,669127,1.91,70,29.6,0
2024,572191,672275,1.85,58,28.5,0
2024,681082,553882,2.04,18,29.1,0
2024,643565,671056,1.99,28,27.2,0
2024,642350,521692,2.01,24,29.9,1
2024,682998,542194,1.9,29,29.6,0
2024,624428,666163,1.92,47,26.7,0
2024,672580,663728,1.95,70,27.9,0
2024,645302,642136,2.01,15,27.8,0
2024,666152,605170,2.02,35,29.4,0
2024,672640,543309,2.02,44,28.7,0
2024,643289,666163,1.92,47,27.3,0
2024,671732,663886,2.02,64,27.6,0
2024,596115,669224,1.98,45,28.1,0
2025,607043,673237,1.95,72,27.3,1
2025,641313,643376,2.0,60,27.9,0
2025,666182,663728,1.97,55,26.1,0
2025,671218,641680,2.01,44,27.5,0
2025,802415,455117,1.98,31,29.6,0
2024,605141,682626,1.92,37,26.7,0
2025,680776,686948,1.95,63,29.1,1
2025,621020,696100,1.95,45,28.5,1
2025,702616,643376,2.0,60,28.6,1
2025,669397,689414,2.0,38,27.4,0
2025,677942,696100,1.95,45,28.8,1
2025,621020,656180,1.93,35,28.5,0
2025,667472,543309,2.03,45,28.4,0
2021,668942,457763,2.0,26,27.6,0
2021,607461,543510,2.01,35,27.1,1
2021,622569,575929,1.91,37,27.7,0
2021,656847,518735,2.06,29,28.9,0
2021,664023,444489,1.94,21,27.7,0
2021,660821,621512,1.94,16,27.9,1
2022,656541,592663,1.82,44,28.7,1
2022,650859,669221,1.89,33,27.9,0
2022,543257,595978,1.95,39,27.9,0
2022,660670,669221,1.89,33,28.5,1
2022,642708,661531,2.0,27,29.4,0
2022,641553,680777,1.98,25,29.1,1
2022,666969,620443,2.0,20,27.9,0
2022,668227,571466,1.99,38,28.8,1
2022,624641,519222,2.08,18,29.4,0
2022,670032,664874,1.97,14,27.7,1
2022,666176,642336,1.95,24,29.7,0
2022,668227,643376,1.98,22,28.8,0
2022,666969,669221,1.89,33,27.9,0
2023,672724,506702,1.96,11,28.7,1
2023,665923,595453,1.99,18,29.6,0
2023,621550,660688,2.06,64,27.7,0
2023,663538,542194,1.87,39,28.5,0
2023,545361,506702,1.96,11,29.5,0
2023,457759,543877,1.95,35,25.2,0
2023,668731,518735,2.08,69,29.0,0
2023,677592,673237,1.9,35,28.0,0
2023,669016,669221,1.9,53,28.6,0
2023,680869,668670,1.95,30,29.0,0
2023,671221,673237,1.9,35,28.7,0
2023,593871,672386,1.98,48,27.6,0
2024,677594,666310,1.97,38,29.6,0
2024,680118,668939,1.96,55,29.6,0
2024,702358,672275,1.85,58,27.5,0
2024,621493,650907,1.94,8,26.8,0
2024,680869,575929,1.97,29,28.7,1
2024,663853,656577,1.96,26,28.9,0
2024,593428,607732,1.96,44,27.4,0
2024,669016,663728,1.95,70,28.2,0
2024,669003,666310,1.97,38,29.5,1
2024,666185,680728,2.04,13,27.3,0
2024,668942,592200,2.0,31,27.0,0
2024,605170,668939,1.96,55,24.4,1
2024,677594,686780,1.93,39,29.6,0
2024,642350,666310,1.97,38,29.9,0
2024,669364,660688,2.06,57,28.4,0
2024,667670,665804,2.04,50,27.6,0
2025,573262,673237,1.95,72,26.9,0
2025,665926,660688,2.0,42,28.0,0
2025,592206,686780,1.93,52,27.7,0
2025,686765,680779,1.89,25,28.0,0
2021,669242,553882,2.0,47,28.9,0
2021,594809,668800,2.0,13,28.0,0
2021,642086,605170,2.02,28,26.3,0
2021,656775,425784,1.97,15,28.5,0
2021,592325,543510,2.01,35,27.8,1
2021,664238,669221,1.9,31,28.4,0
2021,605548,680777,2.03,34,29.4,0
2021,645277,457763,2.0,26,28.4,0
2021,456715,575929,1.91,37,28.7,0
2021,518692,669257,1.96,56,26.9,0
2022,514888,545358,2.03,33,28.1,0
2022,516782,657709,2.08,21,28.0,0
2022,518692,663698,1.97,22,26.9,1
2022,624503,571466,1.99,38,27.8,0
2022,681082,621512,1.96,30,29.0,0
2022,668942,543592,2.01,36,27.3,0
2022,643396,657136,1.92,15,28.4,0
2023,621438,669257,1.91,56,28.8,0
2023,640449,595956,1.97,30,27.7,0
2023,622534,672386,1.98,48,28.3,0
2023,681546,660688,2.06,64,28.9,0
2023,663611,596117,1.87,18,28.0,0
2023,593160,672275,1.87,51,28.8,1
2023,691023,665804,1.98,17,28.5,0
2023,670242,668670,1.95,30,28.0,0
2023,660670,596117,1.87,18,28.0,0
2024,687363,669257,1.94,57,30.0,0
2024,595879,455117,1.97,17,27.5,0
2024,677800,666310,1.97,38,27.5,0
2024,664056,666163,1.92,47,28.2,1
2024,677951,641680,1.98,70,30.5,0
2024,666176,668832,2.0,18,28.8,0
2024,680118,681351,2.02,59,29.6,0
2024,608070,680779,1.87,10,28.2,0
2024,663538,669224,1.98,45,28.4,1
2024,666160,641680,1.98,70,28.6,0
2024,694671,663728,1.95,70,29.8,0
2025,672356,668939,1.94,29,27.0,0
2025,691182,624431,2.0,47,26.5,0
2025,592885,666163,1.96,19,28.2,1
2025,677800,666023,1.9,35,27.6,1
2025,572191,682663,1.99,53,27.8,0
2025,680718,455117,1.98,31,27.7,0
2025,664728,543309,2.03,45,27.8,0
2025,665489,645444,2.0,25,26.9,1
2025,665742,656577,1.9,18,25.8,0
2025,669326,663743,1.93,48,29.9,0
2025,677649,521692,1.93,17,28.8,1
2025,673548,661388,1.96,46,28.4,0
2025,807713,686948,1.95,63,29.0,0
2025,672695,672275,1.86,44,27.2,0
2021,641658,608348,1.98,21,29.8,0
2021,570256,605170,2.02,28,27.2,0
2021,593871,669221,1.9,31,27.9,0
2021,656775,596142,1.95,25,28.5,0
2021,621433,595956,2.03,14,28.5,0
2021,665489,543877,1.98,43,27.0,1
2021,665487,592663,1.84,16,29.2,0
2021,656775,435559,1.99,26,28.5,1
2021,668731,641470,2.02,30,28.8,0
2021,516782,592663,1.84,16,28.5,1
2021,640458,642336,1.94,17,28.9,0
2021,628450,543510,2.01,35,25.4,0
2021,641658,455139,2.0,8,29.8,1
2021,518934,545358,2.02,25,26.6,1
2022,656775,572287,2.03,13,28.5,0
2022,656582,669257,1.93,32,26.8,0
2022,622761,545358,2.03,33,30.1,0
2022,664702,680777,1.98,25,29.3,0
2022,493329,663728,1.99,47,26.9,0
2022,664238,543877,1.94,37,28.3,1
2022,670032,642336,1.95,24,27.7,0
2022,516416,668663,2.05,8,27.7,0
2022,656305,624431,1.99,29,28.4,0
2022,595879,641680,1.99,46,27.9,1
2022,663845,672386,1.99,27,26.3,1
2022,669222,661531,2.0,27,28.7,0
2022,650402,657136,1.92,15,26.9,0
2023,672284,572287,2.04,33,28.0,0
2023,669357,605131,2.01,29,26.5,0
2022,543228,672386,1.99,27,26.3,1
2023,664983,595956,1.97,30,30.0,0
2023,680757,661388,1.95,47,28.1,0
2023,664983,669221,1.9,53,30.0,0
2023,592663,661388,1.95,47,28.6,0
2023,607043,660688,2.06,64,28.0,1
2023,663656,543510,2.01,25,26.6,0
2023,662139,592663,1.83,50,28.1,1
2023,682829,672275,1.87,51,30.5,0
2023,686668,666165,2.0,21,29.9,0
2023,677951,673237,1.9,35,30.5,0
2023,628451,681351,2.09,20,27.2,0
2023,667670,543877,1.95,35,27.1,0
2023,542932,553882,2.0,25,29.3,0
2024,677951,686676,1.85,46,30.5,1
2024,696285,592663,1.85,39,29.7,0
2024,665923,595978,1.94,19,29.4,1
2024,683083,543510,1.98,38,29.5,0
2024,677594,660688,2.06,57,29.6,0
2024,677800,596142,1.96,20,27.5,1
2024,691026,605170,2.02,35,28.8,0
2024,502054,608348,1.97,51,27.2,0
2024,656775,673237,1.97,73,28.3,0
2024,680700,663728,1.95,70,27.9,0
2024,677951,592663,1.85,39,30.5,0
2024,690993,686676,1.85,46,27.7,0
2024,682622,686780,1.93,39,28.8,0
2024,665833,663743,1.93,60,28.8,0
2024,518692,543309,2.02,44,25.8,0
2025,673962,663728,1.97,55,26.6,0
2025,807713,696100,1.95,45,29.0,0
2025,679845,663886,1.99,35,28.4,0
2025,671289,650968,2.0,24,28.5,1
2025,593871,680862,2.0,9,27.1,0
2025,687231,657136,1.97,32,28.2,0
2021,621493,605244,1.94,7,28.2,0
2021,642423,608700,2.09,26,28.8,0
2021,516416,642336,1.94,17,27.3,0
2021,570481,425877,1.91,24,27.4,1
2021,572191,664874,2.04,13,28.2,1
2021,516782,624431,2.08,29,28.5,0
2021,541645,656180,1.98,13,28.6,0
2021,606132,641680,1.99,25,28.3,1
2022,666158,605244,1.95,15,28.8,0
2022,596451,669257,1.93,32,29.5,0
2022,668227,518735,2.09,29,28.8,1
2022,656941,661388,1.97,18,26.4,0
2022,596019,605131,2.06,17,27.6,1
2022,669743,518595,1.99,36,28.4,0
2022,571976,669257,1.93,32,28.2,0
2022,665926,624431,1.99,29,29.3,0
2023,807799,668670,1.95,30,26.2,0
2023,570482,641680,1.97,57,26.2,1
2023,621439,605131,2.01,29,29.3,0
2023,680977,663886,2.01,36,27.1,0
2023,668930,571912,1.93,36,29.4,0
2023,643393,543877,1.95,35,26.2,0
2023,502671,669127,1.9,68,26.4,0
2023,682928,657136,1.92,60,28.6,0
2023,518692,660688,2.06,64,26.7,0
2024,687263,671056,1.99,28,28.2,1
2024,607680,671056,1.99,28,28.4,0
2024,691718,518595,1.98,37,30.0,0
2024,650333,682626,1.92,37,26.7,1
2024,516782,543309,2.02,44,27.1,0
2024,665161,668670,1.93,30,29.8,0
2024,663368,641680,1.98,70,29.6,0
2024,668227,595978,1.94,19,28.1,0
2024,673357,620443,1.87,19,28.8,1
2024,687401,663886,2.02,64,28.7,0
2024,702616,691011,1.94,11,29.4,0
2024,657557,669224,1.98,45,26.8,1
2024,680869,641680,1.98,70,28.7,0
2024,592450,521692,2.01,24,26.8,0
2024,571970,682626,1.92,37,26.9,0
2025,701538,608348,1.95,39,28.5,0
2025,663968,669224,1.97,42,29.1,0
2025,622569,666163,1.96,19,26.9,0
2025,642715,553869,1.91,25,28.0,0
2025,641658,682626,1.93,35,28.9,0
2025,694374,663698,1.99,39,28.2,0
2025,666971,663728,1.97,55,27.1,0
2025,694497,663698,1.99,39,29.0,0
2025,656941,620443,1.87,29,25.9,0
2025,547180,455117,1.98,31,27.0,0
2025,810938,518595,2.0,33,28.1,0
2025,680737,680862,2.0,9,29.4,0
2021,595879,518595,2.03,14,28.5,0
2021,664040,595956,2.03,14,27.6,0
2021,543939,605170,2.02,28,26.8,0
2021,606132,575929,1.91,37,28.3,1
2021,665750,455117,1.96,32,29.7,0
2021,594838,641680,1.99,25,29.1,0
2021,641343,543877,1.98,43,27.4,0
2021,668227,543309,1.94,28,28.7,0
2022,593160,518735,2.09,29,28.6,0
2022,592885,518595,1.99,36,28.1,0
2022,624428,545358,2.03,33,26.8,1
2022,663656,543309,1.95,22,26.7,0
2022,677951,624512,1.97,34,30.3,1
2022,596059,595978,1.95,39,27.1,0
2022,571448,543228,1.97,28,25.5,0
2023,608324,669127,1.9,68,26.3,0
2023,595281,668939,1.91,51,28.8,0
2023,641943,669127,1.9,68,28.2,0
2023,607208,608348,1.96,23,30.3,0
2023,643393,664874,2.0,28,26.2,0
2023,643396,668800,2.01,33,27.7,0
2023,650402,571466,1.99,21,26.4,0
2023,571657,663728,1.96,66,26.5,1
2023,682622,681351,2.09,20,29.1,0
2023,682928,553882,2.0,25,28.6,0
2023,677595,607732,1.97,41,27.7,0
2023,665487,553869,1.93,51,29.3,0
2023,664913,608348,1.96,23,27.3,0
2024,664728,543510,1.98,38,27.9,0
2024,686823,664874,1.97,10,28.2,0
2024,630105,553869,1.9,33,27.7,1
2024,660644,669127,1.91,70,27.5,0
2024,571657,666023,1.88,23,25.9,1
2024,622761,595978,1.94,19,29.9,1
2024,608385,663886,2.02,64,26.1,0
2024,686797,686676,1.85,46,25.6,0
2024,664238,693307,1.94,8,28.0,1
2024,668715,575929,1.97,29,28.2,0
2024,666139,605170,2.02,35,28.4,0
2024,593428,672275,1.85,58,27.4,0
2024,663837,668939,1.96,55,28.8,0
2025,677347,642136,2.0,38,29.0,0
2025,682668,605170,2.05,28,29.6,0
2025,687263,693307,1.94,60,28.1,0
2025,678554,669224,1.97,42,26.9,0
2025,669364,669127,1.89,67,28.3,0
2025,691718,686780,1.93,52,29.5,0
2025,665833,700337,1.95,46,29.2,0
2025,595777,682663,1.99,53,26.3,0
2025,690987,689414,2.0,38,28.2,0
2025,691185,693307,1.94,60,28.8,1
2021,607208,605131,2.06,21,30.6,0
2021,593160,672386,1.94,15,28.6,0
2021,641933,621512,1.94,16,29.6,0
2021,642180,572287,1.95,28,29.1,1
2021,664702,593590,1.9,7,29.3,1
2021,623205,518595,2.03,14,29.4,0
2021,670764,606992,1.94,21,28.6,0
2022,673357,595978,1.95,39,27.9,1
2022,669016,595978,1.95,39,28.8,0
2022,607208,518735,2.09,29,30.3,0
2022,641857,642851,2.04,15,25.8,1
2022,542932,661531,2.0,27,29.5,0
2022,672695,668663,2.05,8,27.3,0
2022,641487,595978,1.95,39,26.9,1
2023,669222,596117,1.87,18,28.3,0
2023,592696,607732,1.97,41,28.0,0
2023,677551,672386,1.98,48,27.5,1
2023,680911,663886,2.01,36,29.0,0
2023,608671,595453,1.99,18,29.0,0
2023,693049,571466,1.99,21,27.0,0
2022,665161,592663,1.82,44,29.4,1
2023,682829,663728,1.96,66,30.5,0
2023,683021,641680,1.97,57,26.0,1
2024,682928,571912,1.97,27,28.5,0
2024,668930,682626,1.92,37,29.3,0
2024,682928,672275,1.85,58,28.5,1
2024,676059,681351,2.02,59,29.0,0
2024,677951,672386,2.0,55,30.5,1
2024,676356,643376,1.99,38,29.8,0
2024,677800,671056,1.99,28,27.5,0
2024,596019,686452,1.94,12,27.6,0
2024,663656,671056,1.99,28,26.0,0
2024,666158,624431,2.07,44,27.7,0
2024,679032,663743,1.93,60,30.1,0
2024,669743,681351,2.02,59,28.0,1
2024,679032,661531,1.98,7,30.1,0
2024,642201,691011,1.94,11,29.6,1
2024,668930,592663,1.85,39,29.3,0
2024,672580,672275,1.85,58,27.9,0
2024,672642,686482,1.87,6,28.9,0
2024,673548,686452,1.94,12,28.3,0
2025,678882,663728,1.97,55,29.1,0
2025,663538,672275,1.86,44,28.6,0
2025,665750,642136,2.0,38,28.8,1
2025,664702,665561,1.88,24,29.4,0
2025,650489,682663,1.99,53,28.2,0
2025,672640,663886,1.99,35,28.5,0
2025,666139,607732,2.0,36,28.1,1
2025,645277,669224,1.97,42,27.2,0
2025,681297,696100,1.95,45,27.4,0
2025,664059,686948,1.95,63,28.9,0
2025,682988,642851,1.96,19,27.0,1
2025,687363,696100,1.95,45,30.2,0
2025,656180,592663,1.86,50,26.6,0
2025,643396,696100,1.95,45,27.4,1
2025,683146,682663,1.99,53,27.0,0
2025,690022,666163,1.96,19,29.2,0
2025,687263,681508,1.98,14,28.1,0
2025,665487,624431,2.0,47,28.6,0
2021,605141,669221,1.9,31,27.2,0
2021,595777,607732,2.03,29,26.2,0
2021,621035,620443,2.0,9,28.8,0
2021,596115,519390,2.09,18,28.6,0
2021,669242,444489,1.94,21,28.9,0
2021,516416,506702,2.05,18,27.3,0
2021,458731,572287,1.95,28,28.6,0
2021,457705,543510,2.01,35,28.7,0
2021,656305,595978,1.95,27,28.1,1
2021,593871,543309,1.94,28,27.9,1
2021,669242,663886,1.97,22,28.9,0
2022,514888,608348,1.98,39,28.1,0
2022,668227,663728,1.99,47,28.8,0
2022,596059,435559,2.07,16,27.1,0
2022,516782,592663,1.82,44,28.0,1
2022,642715,543228,1.97,28,27.8,0
2022,664023,643376,1.98,22,27.9,1
2022,650333,624512,1.97,34,26.9,1
2022,681082,661388,1.97,18,29.0,0
2023,518692,672515,1.9,33,26.7,1
2023,663630,624512,1.98,21,28.7,0
2023,663538,641680,1.97,57,28.5,0
2023,607054,682626,1.94,57,28.0,0
2023,665161,641680,1.97,57,29.4,0
2023,666139,672386,1.98,48,28.7,0
2023,680776,605170,2.06,31,29.5,0
2023,543510,666023,1.93,27,26.1,0
2023,656448,666023,1.93,27,28.5,0
2023,664056,543592,1.97,28,28.8,0
2023,668715,668939,1.91,51,28.4,0
2023,669261,596142,1.9,24,28.6,0
2023,650489,518595,1.97,39,28.6,0
2023,621035,596142,1.9,24,28.3,0
2023,669127,686676,1.91,17,28.4,0
2023,664040,666310,1.94,44,27.3,0
2023,658668,455117,1.93,55,28.6,0
2024,687263,543510,1.98,38,28.2,1
2024,677951,605170,2.02,35,30.5,0
2024,672761,680777,1.93,40,28.2,0
2024,666624,663743,1.93,60,27.3,0
2024,608701,663698,2.0,35,27.3,0
2024,694671,644433,1.92,9,29.8,1
2024,680776,663698,2.0,35,29.6,0
2024,682928,605170,2.02,35,28.5,0
2024,808982,672515,1.89,26,28.4,1
2024,678009,575929,1.97,29,29.3,1
2024,686676,661388,1.96,58,27.6,0
2024,650859,592200,2.0,31,26.9,0
2024,676475,672275,1.85,58,25.5,0
2024,669304,663728,1.95,70,25.9,0
2024,656305,669257,1.94,57,28.7,0
2024,622761,669127,1.91,70,29.9,0
2024,608336,624431,2.07,44,26.5,0
2024,645302,641680,1.98,70,27.8,0
2024,669224,669257,1.94,57,26.7,0
2025,663647,686948,1.95,63,27.2,0
2025,696030,700337,1.95,46,28.5,1
2025,650402,595978,1.94,21,26.2,1
2025,663656,663886,1.99,35,26.5,1
2025,621439,673237,1.95,72,30.2,0
2025,687363,686948,1.95,63,30.2,0
2025,666139,700250,2.07,10,28.1,0
2021,660271,608596,2.04,26,28.8,0
2021,593160,666163,1.92,8,28.6,0
2021,665742,553882,2.0,47,27.0,1
2021,595751,608700,2.09,26,28.3,0
2021,656775,435559,1.99,26,28.5,0
2021,646240,680777,2.03,34,27.1,0
2021,571980,553882,2.0,47,27.7,1
2021,650402,600474,1.97,23,27.0,0
2021,664702,521692,1.97,28,29.3,1
2021,488726,518735,2.06,29,25.7,0
2022,519058,664731,2.03,15,25.1,0
2022,660271,592663,1.82,44,28.2,1
2022,608070,553869,1.94,28,28.5,0
2022,518692,435559,2.07,16,26.9,0
2022,682985,669004,1.97,20,27.7,1
2022,669352,606992,1.95,29,30.3,0
2022,642350,543877,1.94,37,30.3,0
2022,592885,642020,1.9,11,28.1,0
2022,666969,571912,1.96,31,27.9,0
2022,686823,641680,1.99,46,27.5,0
2023,605141,553869,1.93,51,27.2,1
2023,665833,624512,1.98,21,28.7,0
2023,678662,575929,1.93,34,28.1,1
2022,608070,553869,1.94,28,28.5,0
2023,453568,575929,1.93,34,27.6,1
2023,673490,669257,1.91,56,28.5,1
2023,621433,681807,1.92,8,28.1,0
2023,683011,642336,1.95,24,28.4,0
2023,686681,660688,2.06,64,27.3,0
2023,641584,661388,1.95,47,28.0,0
2023,666181,661388,1.95,47,28.8,0
2023,643446,455117,1.93,55,27.4,0
2023,657557,663743,2.01,44,26.8,1
2023,664040,455117,1.93,55,27.3,0
2023,608070,595453,1.99,18,27.8,0
2023,666134,669134,1.97,10,28.4,0
2024,681546,543877,1.96,32,28.8,1
2024,673490,518595,1.98,37,28.3,0
2024,650859,669134,1.97,25,26.9,1
2024,650859,669127,1.91,70,26.9,0
2024,660271,665561,1.87,6,28.1,0
2024,543807,666163,1.92,47,28.1,0
2024,666310,608348,1.97,51,26.6,0
2024,669004,575929,1.97,29,27.8,0
2024,672640,592663,1.85,39,28.7,0
2024,663728,668670,1.93,30,26.6,1
2024,668930,605131,2.0,27,29.3,0
2024,641355,518735,2.09,31,28.4,0
2024,677594,666163,1.92,47,29.6,1
2024,680757,686676,1.85,46,27.1,0
2024,665161,681351,2.02,59,29.8,0
2024,656775,668670,1.93,30,28.3,0
2024,691176,543510,1.98,38,27.8,0
2025,665833,689414,2.0,38,29.2,0
2025,592885,672275,1.86,44,28.2,0
2025,680757,669224,1.97,42,27.3,0
2025,663656,700337,1.95,46,26.5,0
2025,664059,673237,1.95,72,28.9,0
2025,542932,696100,1.95,45,28.3,0
2025,695734,669257,1.94,53,29.1,0
2025,696285,681351,2.0,50,29.3,0
